"sampleSize.1000","sampleSize.2000","sampleSize.3000","sampleSize.4000","sampleSize.5000","sampleSize.6000","sampleSize.7000","sampleSize.8000","sampleSize.9000","sampleSize.10000","sampleSize.11000","sampleSize.12000","sampleSize.13000","sampleSize.14000","sampleSize.15000","sampleSize.16000","sampleSize.17000","sampleSize.18000","sampleSize.19000","sampleSize.20000"
-6.20751481489091,-6.56787220963429,-6.38914840859958,-5.99113671426362,-6.03480784374598,-6.18654020730281,-6.30661432626419,-6.94656642676655,-6.03772501051895,-6.5998053730874,-6.62653909354124,-6.04373264389085,-7.01259143427448,-6.06898246754568,-6.30322740321193,-6.46729232090234,-6.56302020568728,-6.38553980997047,-6.48305214681144,-6.08091166348875
-6.13163227023517,-6.49151268426468,-6.3730345151925,-5.87651995576264,-5.96915389016746,-6.13292936911888,-6.27660657554884,-6.91084226884729,-6.00961766448969,-6.59626749954347,-6.57279706332516,-6.00977723821505,-6.85634086761799,-6.00722624751797,-6.27677114908826,-6.37050755276248,-6.55528088423124,-6.37593690122919,-6.40828890283312,-6.05958865569833
-6.11270773047084,-6.42033493118175,-6.35784550195078,-5.86525512837976,-5.91421264634856,-6.08291958451487,-6.22147108961414,-6.84014453911085,-5.93293278187362,-6.54414323239508,-6.55772583100754,-5.82663540720387,-6.85101514129137,-5.96217839047428,-6.265826425545,-6.29516035929868,-6.53296811726237,-6.37241198300881,-6.39801757136181,-6.02447705442968
-6.09722402863989,-6.30805274503489,-6.33525900294811,-5.81027731544028,-5.89821879219994,-6.01863952339105,-6.17491535649621,-6.78073043071103,-5.8906540987181,-6.53643277341666,-6.53563354612868,-5.80968535602713,-6.63256222955372,-5.90720573036472,-6.22082906868328,-6.26343682408891,-6.47123923731802,-6.31931551948863,-6.37050213347646,-5.84903949854014
-6.08204390314616,-6.25806215683963,-6.29762734650855,-5.75817111787337,-5.86537558178941,-6.01687726906249,-6.17093717866079,-6.69491877375784,-5.87062087216291,-6.47026445934993,-6.52310678481661,-5.80274141530201,-6.60464032553962,-5.89801615103513,-6.19019307592757,-6.21025136222138,-6.34270214169927,-6.28054783402804,-6.30107383910616,-5.808448568417
-6.02031632902439,-6.24004759511874,-6.21191230415671,-5.75548803560669,-5.86049919188856,-5.98683507930032,-6.11496663100474,-6.6819644016458,-5.85436249006745,-6.46714757408013,-6.52213495427373,-5.77928472862066,-6.60450986814749,-5.84710281513103,-6.18303843420412,-6.17349682038199,-6.3386345872473,-6.27926703777109,-6.27946297082959,-5.8046899884697
-5.98031277244876,-6.22597047294239,-6.20894425189309,-5.70622924012819,-5.73748081491927,-5.92839801724216,-6.068424931254,-6.67842819489356,-5.80241500835594,-6.4637772597969,-6.32965055841766,-5.76602421433681,-6.49436564446734,-5.72924310082291,-6.11431867167396,-6.159155113143,-6.26355703700087,-6.23356827438368,-6.27919092309948,-5.79043729843822
-5.96666536473525,-6.04564199695068,-6.15513539682055,-5.6651380155824,-5.72537908514085,-5.90007973219443,-6.06272230916879,-6.62027047761325,-5.80036281176552,-6.45811107291948,-6.29213197257385,-5.74248752175278,-6.16683462004991,-5.72801990493404,-6.07731897305713,-6.0770077370965,-6.14679955962792,-6.20986217848169,-6.27190354009837,-5.74458686822269
-5.96135274720926,-6.04121990012228,-6.01412326224003,-5.61500762809859,-5.68033623719989,-5.87673940945418,-6.05652170328412,-6.58069455439601,-5.72169475309409,-6.26262946144996,-6.25319353026211,-5.69236271911202,-6.05655840869063,-5.70871229393118,-5.98493769615437,-5.99029247974511,-6.06076480097316,-6.20603287829653,-6.16885673718406,-5.74301055410348
-5.93623194122414,-6.02519103468239,-5.96535440175828,-5.60904291215762,-5.58369820621169,-5.85146109750573,-6.05641679761777,-6.42252168502473,-5.6457385263383,-6.12711095858898,-6.23669654648389,-5.68484045887294,-6.02786420966684,-5.59575610895736,-5.90434613967722,-5.97983611536606,-6.04889632891782,-6.15152842460065,-6.11307301396435,-5.73480744015873
-5.8603464580492,-5.98326276115673,-5.91360636755564,-5.52397935708783,-5.55585207053385,-5.74906417799497,-6.00905821685283,-6.32978792440682,-5.64410613994954,-5.98521545699711,-6.16662055707908,-5.67761352971833,-5.89147987848187,-5.53085794487948,-5.89870492850232,-5.88454007843453,-5.96291471563757,-6.14559218720772,-6.07402027684901,-5.73235669152808
-5.85912895817337,-5.9225781815356,-5.89349984538719,-5.50852595350984,-5.55489132243487,-5.7381756854721,-5.96998606989767,-6.32097233426548,-5.46999163571055,-5.95004007701042,-6.05361986641902,-5.66358681480819,-5.87555365421621,-5.49286426200694,-5.82247205445349,-5.82824499015295,-5.93607815319845,-6.13081128743747,-6.04283294667542,-5.70244446416112
-5.80461058681306,-5.88937057037896,-5.8374195754791,-5.49747887299356,-5.55403145741322,-5.69934178204329,-5.95103873764778,-6.23618541148521,-5.38263924812247,-5.8119499858122,-6.04850486738819,-5.63499064314585,-5.74438947520155,-5.49253972811371,-5.78468832969173,-5.81443668306792,-5.91295070355919,-6.01696186970935,-6.01267392165834,-5.62808440107824
-5.79056054515639,-5.81020065125955,-5.8371474524423,-5.49653581670168,-5.54665403269918,-5.6918009436967,-5.94596499011812,-6.20220739178228,-5.33612120445886,-5.79847927189408,-6.03676473350141,-5.61751204747433,-5.70137958249275,-5.40488537471652,-5.73454455287538,-5.79819027120944,-5.87427764539444,-6.00714408329057,-6.00766071140514,-5.6059593522835
-5.71705171020288,-5.73943978913626,-5.81208850559135,-5.45341008952416,-5.53303255256171,-5.67591650746287,-5.93842599348993,-6.1793488218419,-5.26342907589992,-5.79167703286327,-6.02888020090309,-5.50888639729762,-5.63828571913805,-5.3658356794179,-5.73359880117571,-5.77356224727929,-5.72496721797275,-5.90795945537402,-5.96939065922866,-5.56375542664111
-5.71190705050526,-5.73635438165004,-5.73553527670043,-5.45017690688071,-5.42999902394997,-5.62262576930459,-5.88996961983819,-6.01467015365274,-5.25782976698674,-5.78352745042255,-6.02219534704587,-5.3526885562423,-5.61480533306398,-5.3617500014949,-5.68561104142613,-5.72804883916459,-5.68918129524889,-5.90063793232812,-5.96874193793264,-5.55453729018951
-5.68275645105531,-5.7005162367119,-5.709721592788,-5.44298871758495,-5.41215860145641,-5.60215979214396,-5.68195439321775,-5.82287166380268,-5.24641905481429,-5.71568454135229,-5.93390339973556,-5.30367537715118,-5.61113959820655,-5.27305411694254,-5.62022392430019,-5.67538299333404,-5.55228000479706,-5.85080539340318,-5.89556933169692,-5.54854832386158
-5.6492330152391,-5.676513771905,-5.57053163559976,-5.42599135117697,-5.35606831445951,-5.58781655128735,-5.64635933359271,-5.80735310533681,-5.21309738630188,-5.70426564538894,-5.84828719108355,-5.29441342183477,-5.57694261204303,-5.26035835123595,-5.5506284708419,-5.55430564093389,-5.53910404414229,-5.82342316890384,-5.80107001280842,-5.51209932374462
-5.60487259292683,-5.6485012870839,-5.55216057866009,-5.40290044146199,-5.31635799633388,-5.58378128125683,-5.58685869655754,-5.79777991362695,-5.12404197053518,-5.67122553233204,-5.74170099992942,-5.27291460658205,-5.53410843619995,-5.22393158407645,-5.46993282096076,-5.48946111405805,-5.45883405477444,-5.76505968643393,-5.7854983311975,-5.50673045571759
-5.5459205045281,-5.57104778723305,-5.5285762306887,-5.39896841229302,-5.30664932634673,-5.55551752209214,-5.57589960978004,-5.74119304138562,-5.0921696075944,-5.62786266273556,-5.71702997021581,-5.20345295034229,-5.45892158801438,-5.19337534367469,-5.42954821725566,-5.42878202300716,-5.35380692560812,-5.72686405732287,-5.78043406725301,-5.48366875338002
-5.52854387288528,-5.50179922526873,-5.52742469792023,-5.39453703051051,-5.27571431984505,-5.55089879975373,-5.50583714225707,-5.70799586106576,-5.06334051637804,-5.62150675143772,-5.70881296802385,-5.15918501406322,-5.44304557713993,-5.15828427559345,-5.42178629224925,-5.41790489716013,-5.32357345811893,-5.70472469363908,-5.77865414333696,-5.47962066823658
-5.41007499893527,-5.4540917234861,-5.50857705962562,-5.21076816787345,-5.27328345292106,-5.5394942087593,-5.46809679549047,-5.66687242881129,-5.04368561824811,-5.61843296390388,-5.65402100374811,-5.15700807317725,-5.43967428738849,-5.13878004594627,-5.36431054859997,-5.35706315976397,-5.23264734499605,-5.66212955730292,-5.71670673882605,-5.45378712582932
-5.40603973894752,-5.44585466315427,-5.50593303855239,-5.19452473141241,-5.26848921696271,-5.53656699942596,-5.46666677076402,-5.60474228388006,-5.01353081374335,-5.60845641012467,-5.6459514539288,-5.148555938685,-5.42380867681072,-5.11033159331785,-5.36306631864502,-5.2595393430912,-5.21480089899525,-5.63071542660487,-5.62523337850349,-5.40502532673989
-5.39752390473471,-5.4304585665357,-5.49464462807702,-5.18838418797734,-5.18762261689327,-5.52251903285705,-5.45444115211842,-5.57198493747199,-4.96926540670061,-5.60844442568773,-5.63055469429132,-5.14658357105484,-5.4098198952734,-5.08741337715891,-5.33160055602669,-5.21780227014506,-5.19492013600271,-5.62024421347607,-5.62237741573704,-5.40081678389399
-5.38975027785839,-5.43024703241577,-5.47041137999118,-5.18469311286708,-5.13088339691047,-5.51983770815792,-5.44802557358745,-5.56814960738927,-4.95725696907701,-5.60637164354325,-5.62916969743048,-5.13913289787238,-5.31285130140446,-5.05916942791569,-5.2724995535541,-5.18400570752996,-5.11742692876053,-5.56814870817994,-5.62125736809421,-5.39833081335581
-5.35008381180412,-5.4017634258737,-5.41027229551197,-5.12265542429501,-5.1196516611767,-5.4665109231069,-5.42257274080928,-5.55004280746206,-4.92196820413374,-5.58490360154996,-5.62418442613004,-5.11141864039298,-5.29075724701275,-5.05864242348396,-5.24046374922444,-5.18069821375362,-5.08259204230129,-5.53175145301225,-5.59433617293032,-5.38198623283162
-5.34646531893405,-5.39631063070994,-5.36342917842896,-5.10966904488658,-5.11740077800061,-5.37474261714424,-5.42092357443032,-5.50414362213214,-4.91998499508118,-5.55699923391918,-5.61019442586576,-5.08887258936638,-5.28656606205496,-5.03550356214152,-5.21773990689332,-5.17921658202141,-5.07922077949502,-5.52487613544399,-5.5814418324081,-5.36399949604706
-5.30111192586887,-5.3935295947922,-5.36242386454704,-5.0896856630129,-5.10999408946993,-5.37400341715767,-5.40259578804748,-5.49819733793991,-4.88020252250006,-5.52722378980187,-5.57429585270915,-5.051385372039,-5.28090477142351,-5.02530997310914,-5.15551755525332,-5.16859189118946,-5.06312904560526,-5.508220788546,-5.5739139271999,-5.27936215159879
-5.2845563969196,-5.3921141911803,-5.31724683881742,-5.07278712880375,-5.10612208875797,-5.3664201476252,-5.39969372119989,-5.47013117393467,-4.85042534835,-5.47880475666151,-5.52813035739477,-4.9966102173639,-5.22182599096966,-5.00598386500709,-5.13599614683136,-5.15957039854481,-5.01325782721666,-5.44957617266741,-5.49353167659358,-5.26737086920451
-5.20146501418167,-5.36975836329264,-5.2870643524105,-5.0524700675957,-5.09195409713085,-5.35692813924337,-5.39832759505973,-5.46916443749064,-4.80682584330535,-5.45948569442223,-5.41041582849273,-4.99527917990224,-5.22125087928461,-5.00211476027474,-5.13417240488883,-5.13457599287714,-5.00256324877538,-5.42295744837511,-5.49061144335323,-5.26451064969247
-5.15736635920191,-5.35504757479007,-5.28577058546495,-5.00708907386124,-4.93334050970552,-5.33896449207355,-5.37007192502999,-5.4585093799646,-4.78244319143644,-5.44655487921494,-5.4084977388005,-4.93094156786686,-5.22122170462987,-4.97752203949355,-5.12385507117289,-5.13324234714633,-4.96949529792878,-5.29584357508955,-5.48873720287402,-5.24918105941351
-5.13272861090195,-5.34281764207673,-5.13642662266766,-4.99046712128902,-4.89328728899968,-5.33503208961161,-5.35710201565781,-5.44322368320806,-4.77212524316753,-5.4202988138638,-5.38702067068313,-4.91908471504759,-5.20624429968881,-4.97435602855716,-5.11277203327385,-5.11181873953673,-4.96244142626193,-5.28567962939579,-5.48203846528154,-5.17074878941535
-5.12992891605695,-5.2833420847052,-5.13488871158892,-4.941320634357,-4.87054234623721,-5.29809629638219,-5.34941880215962,-5.42490893274692,-4.76923056412691,-5.39535989091458,-5.3789210207334,-4.89673611851367,-5.19092242974334,-4.94740718243417,-5.10718930858398,-5.11083724816172,-4.95686953921685,-5.26259955732942,-5.39755567977328,-5.1331483203833
-5.12437155864173,-5.20961060672288,-5.10812161193545,-4.92652869047043,-4.8515757454317,-5.25566215658599,-5.30488470892132,-5.42251852573828,-4.76904846021836,-5.38283209556236,-5.36688476335719,-4.84415832463599,-5.16850802770266,-4.93508445661458,-5.07508782866192,-5.01215707819598,-4.94438972331738,-5.2170939990546,-5.38975163944292,-5.12058065455011
-5.12305954875058,-5.20953254689548,-5.10514972442264,-4.90859204664964,-4.84720837231828,-5.23250554443068,-5.27199785630929,-5.41578059930389,-4.76345635895329,-5.29597610587547,-5.35305213334567,-4.79716386269665,-5.16767662430471,-4.92964061990787,-5.01960261520784,-4.98444223540876,-4.9281826916208,-5.194100469041,-5.37933845879715,-5.10457189800126
-5.09164780714358,-5.16414753933737,-5.05241074486478,-4.9002690229792,-4.84397534154868,-5.19033558835865,-5.23894654508633,-5.31065762798818,-4.75754393565382,-5.27463580090442,-5.34406891340379,-4.78695471120329,-5.14898491357553,-4.89783825081808,-5.0124726095944,-4.98371824337553,-4.92639088805444,-5.18910448362951,-5.35588626265312,-5.02080952209784
-5.03401109121987,-5.16167049810466,-5.04912364103509,-4.89630544750714,-4.83905530009198,-5.13803832229929,-5.23800307841855,-5.30935647437567,-4.75462659380008,-5.24501260185557,-5.34121400750437,-4.76860904910762,-5.07993051376078,-4.88271514547182,-4.99822852787633,-4.97108219169328,-4.8996022121745,-5.1798162756032,-5.31661048467028,-5.01229208632897
-4.99831015295228,-5.15015325984084,-5.04331459595903,-4.8946211812231,-4.81226530122596,-5.0850376986304,-5.21201457390366,-5.30134472682881,-4.70745863519463,-5.18685721132686,-5.33023444043519,-4.76134544389394,-5.03321399045119,-4.84700777576733,-4.95883433094326,-4.96257706124238,-4.89312241214608,-5.17494921579143,-5.30777594897925,-4.98898834863521
-4.93933716290173,-5.13257119480978,-5.02136188576858,-4.88599602894813,-4.81092980052712,-5.05796708137956,-5.14297900249722,-5.27381677277767,-4.70121311938256,-5.17395126442534,-5.30332544570627,-4.75084675557953,-5.0043524583195,-4.84436559492642,-4.9143519035393,-4.92463715018099,-4.89236154915664,-5.16086243986134,-5.25750271365435,-4.96028997746135
-4.89050348324693,-5.12613924044357,-4.9409331911437,-4.88205510245702,-4.77620651509036,-5.03675925823354,-5.06855515925549,-5.25776267723286,-4.69158384655179,-5.14169931711131,-5.25929308975217,-4.73638537361783,-5.00227212901625,-4.80926274003034,-4.89032086572828,-4.90872417952274,-4.83394906430051,-5.15749870472325,-5.24311542070322,-4.96017770632553
-4.85503497192455,-5.06079169581052,-4.93751815757583,-4.88129777985408,-4.74930180503325,-5.02496442261701,-5.04610491174821,-5.25130801569464,-4.6581181146159,-5.12444557694346,-5.17441518412264,-4.70186279822411,-4.95687343126662,-4.80002445720153,-4.86106589914585,-4.88753512014455,-4.79752345444958,-5.07575956274158,-5.21756424314616,-4.9410979761436
-4.79538574688474,-5.03278091963673,-4.93572768548502,-4.85598667066609,-4.74782686754484,-5.01817554444558,-5.03914741353529,-5.19697886686263,-4.65691797066693,-5.08303607661867,-5.11937202622835,-4.65793832726379,-4.92329352294891,-4.78850580553682,-4.851039019023,-4.83830778035424,-4.79685228757495,-4.99933577797432,-5.21463505618946,-4.93195477886365
-4.758192342736,-4.98551915748564,-4.78930811252993,-4.82732502680221,-4.70013369217338,-5.01410840732135,-5.00212731435896,-5.16852410791712,-4.64561617364658,-5.07402198295803,-5.08041500760437,-4.6415065697947,-4.89314308959442,-4.78833370290062,-4.84664566819751,-4.83062533254528,-4.75207002191557,-4.98415649903825,-5.18819493464201,-4.93128275049663
-4.74154018164769,-4.91074602240395,-4.78710639819764,-4.81055176072099,-4.66586682633724,-5.01324824153582,-4.99960593553566,-5.16488078296081,-4.62532455111824,-4.98373209918011,-4.94354132326981,-4.63716023071816,-4.8918097219975,-4.78584362546215,-4.82440228687408,-4.82258522392027,-4.71240559649644,-4.98029914103589,-5.17781721444272,-4.90446458726549
-4.6798943010744,-4.90878469926649,-4.78420713194247,-4.80023066107507,-4.66578331203549,-5.01296855821663,-4.99699469158287,-5.16054548743432,-4.60652879743961,-4.93977714345648,-4.92770225184576,-4.60060957567588,-4.86627897320932,-4.7684047302876,-4.8040925903465,-4.80452828654372,-4.65464614447633,-4.9171115482994,-5.14041743439058,-4.89201551128254
-4.67101533928889,-4.86017139733355,-4.76399689348545,-4.75388854673352,-4.62855142323309,-5.00826275084133,-4.98197437596933,-5.10663966464887,-4.5849044450882,-4.86498284257328,-4.86917501148756,-4.59624491989539,-4.86309887776445,-4.75250755804992,-4.76322255876291,-4.79659380859823,-4.64082811285997,-4.89756471168501,-5.1208310279112,-4.87218616602471
-4.65170022239704,-4.83207689165104,-4.75708609613666,-4.74196413984322,-4.62344989342287,-4.99792717098013,-4.96322827065423,-5.08956529463837,-4.55438567870647,-4.83126646668558,-4.85522696671012,-4.54785455336786,-4.85347760650304,-4.74747475339149,-4.75210428175099,-4.7552822343499,-4.62289271054946,-4.82375818345998,-5.08785684845036,-4.85296817885126
-4.62549389393834,-4.80183282084144,-4.63951839746897,-4.73627096819076,-4.61477041319012,-4.99002572936794,-4.94812736084518,-5.08906944322219,-4.53740225024189,-4.79025070431687,-4.81647018588618,-4.53020762999456,-4.71550987676191,-4.74351865901472,-4.74586397582724,-4.7517378010033,-4.61922930547707,-4.80696414002941,-5.05591699925765,-4.85169434304557
-4.62370831973412,-4.79425979120591,-4.6084626406812,-4.66089894304725,-4.59847199091926,-4.98018812107821,-4.89864457617017,-5.07118452420694,-4.53267818107444,-4.78957808656754,-4.79649806220492,-4.52484037668021,-4.68727843025457,-4.73724443839458,-4.73106438843759,-4.74649821007299,-4.58701370054873,-4.80614134124506,-5.03053031235561,-4.79005029740049
-4.59875940762742,-4.76288663163908,-4.59819722203496,-4.64021220850153,-4.56854245068294,-4.94565024069397,-4.89778813288207,-5.05567411888737,-4.45386731508361,-4.76023063214082,-4.78467772091274,-4.5090819218194,-4.64820429957394,-4.64089662570782,-4.72587305269129,-4.74177979261615,-4.53946726489339,-4.75552229135797,-4.99395704647981,-4.77721722602692
-4.57945851583096,-4.7438312848819,-4.58397515321022,-4.63258880171052,-4.51900654580922,-4.92877980365134,-4.88665692270335,-5.03585063155156,-4.4511523112536,-4.75053489467066,-4.72848459164843,-4.45340721346056,-4.63723063203342,-4.6240111490773,-4.72410350388534,-4.68930248106603,-4.53528645875887,-4.748822589694,-4.99341681899153,-4.75933698150778
-4.56711474111891,-4.71870675187657,-4.55928576145617,-4.59386627158904,-4.51199443680205,-4.91717788102896,-4.87122215491162,-4.99380159118717,-4.44713073072477,-4.70604732191326,-4.7120580862281,-4.4494746097042,-4.63425478354169,-4.62146926194548,-4.69545039218421,-4.68851267705861,-4.52041184487379,-4.74545047218775,-4.98867221563678,-4.68541719586443
-4.52773491571837,-4.70343160357596,-4.55591878118374,-4.58499249350911,-4.50393571128243,-4.90045727641507,-4.82427861631598,-4.99095601221357,-4.44172176120902,-4.64424316832606,-4.69430313041718,-4.445541793432,-4.6326547238778,-4.61096643148281,-4.68984340671287,-4.6037749252586,-4.51250438676777,-4.74404446381384,-4.97031335190866,-4.6708892207968
-4.4888595194032,-4.70092603522428,-4.53516128220022,-4.55025388764387,-4.47856913823665,-4.85570547996023,-4.81829555385232,-4.97363628222262,-4.43427801632234,-4.59179644468184,-4.69287541726961,-4.40653967476571,-4.57492352888259,-4.60000970908757,-4.64304248151156,-4.60046287046249,-4.50843008415225,-4.70959224123441,-4.94035437194538,-4.60569332106288
