"sampleSize.1000","sampleSize.2000","sampleSize.3000","sampleSize.4000","sampleSize.5000","sampleSize.6000","sampleSize.7000","sampleSize.8000","sampleSize.9000","sampleSize.10000","sampleSize.11000","sampleSize.12000","sampleSize.13000","sampleSize.14000","sampleSize.15000","sampleSize.16000","sampleSize.17000","sampleSize.18000","sampleSize.19000","sampleSize.20000"
0.0880285344449678,0.0687073732737248,0.0561355147221583,0.053384701836115,0.048088779193169,0.0432691123744637,0.0404214357654778,0.0390237933057857,0.0427724680039429,0.0417892598609722,0.0382783666513647,0.0403495412129046,0.0425023541706045,0.0383168902864868,0.0419852529181294,0.0378994004173663,0.0382919320402004,0.0370995873372031,0.038196865446062,0.0349418586759266
0.0881738991290911,0.0703549672359988,0.0562763312655944,0.0537142639258824,0.0485847332753045,0.0435517943150784,0.0410053741565743,0.040460853637359,0.0428238386957469,0.0420949365582976,0.0392179707322132,0.0418003702949651,0.0426290898413065,0.0386380929610974,0.0420029863205297,0.0386905476603455,0.0383170196600047,0.0374870227831477,0.0384599317267422,0.0354012949951334
0.0884377855067224,0.0704901367785445,0.0578911679666952,0.0540930305651924,0.0491976835401512,0.0439201018358114,0.0411535495384231,0.0415003357185212,0.0430872018002956,0.0422505438012941,0.0411815277500202,0.043126425055226,0.0428108732226227,0.0387627942360672,0.0421450609073844,0.0387780507974376,0.0383509591166721,0.0376995122335734,0.0384691094185863,0.0354471662696918
0.0884841316221536,0.0709871355951066,0.0582669847977778,0.0547500520733066,0.0492628609599849,0.0439301891749251,0.0413579697953329,0.0417496179362235,0.0432813076238606,0.0427269084575179,0.0426417562400552,0.0431683609202361,0.0431246897662019,0.0396858138721053,0.0424673078437195,0.04068335342596,0.0384998560435002,0.0378042406840228,0.0385519022032179,0.0358894534769463
0.089193270587293,0.0727240180774449,0.0586085733130386,0.056841424509324,0.0496074874623449,0.0441939325522548,0.0417617024390209,0.0423001140705349,0.0433067791762152,0.0427648421688675,0.0429533727049079,0.0436960969177669,0.0435636974929894,0.040043157459841,0.0427105162842332,0.0409063193315261,0.0391192786116175,0.0383326168452404,0.0386053519420804,0.0360834007593258
0.0900604006076435,0.0732750327237139,0.0597123320112075,0.057515592127726,0.0497662436419594,0.0448871060710558,0.042610758652302,0.0425083239657484,0.0433359749453714,0.0431873593386797,0.0443622149944887,0.0438016392796282,0.0435850966666163,0.0405062235189409,0.0427470983006712,0.0412385934978791,0.0392615111939354,0.0388485526703532,0.0386999410810593,0.0364329531935456
0.0900701616195062,0.0733764288419781,0.0619857984472519,0.0580136191152389,0.0499958515642925,0.0473096742997962,0.0440229962593731,0.042998599542117,0.0441721968456827,0.0434518458310327,0.0445331911765339,0.0438304121941431,0.0437732670115438,0.0417711594413053,0.0431264545805341,0.0417775663275003,0.0396195480570515,0.0393270543147071,0.0393738009540292,0.0370934655266976
0.0930562498150925,0.0759564673677564,0.063351274392273,0.0587720011045909,0.0505723728426776,0.0473232931690948,0.0446972793606435,0.0437434374453561,0.0444993982742608,0.0439714114651843,0.044640922616787,0.0439430472965128,0.0446138974783923,0.0421681823606234,0.0431418574284424,0.042278272246692,0.040832640487942,0.0395887449465842,0.0394799007912162,0.0378848559958469
0.0976007414112312,0.0770190673218707,0.0649361083730594,0.0587742770136363,0.0512063651958572,0.0480529520510177,0.0452370330687192,0.0444789531570551,0.0446766338252836,0.0440422975781786,0.0450298920499402,0.0444000096054621,0.0450150426279658,0.0423399923403624,0.0432602166302857,0.0423183778665565,0.0412190179110259,0.0398028467297542,0.0395012045795631,0.0380045496008128
0.0981474338750551,0.0781873364484159,0.0654743896961752,0.0588666169489922,0.0517321836918012,0.048555591123136,0.0460721486036566,0.0446851399755428,0.045663024168702,0.0443513241194861,0.0451919214338521,0.0450264502076164,0.0450633724341959,0.0425404014726719,0.0432750915538175,0.0423230671672551,0.0412397513797808,0.040199275402997,0.0401014272573654,0.0380835036751121
0.0996757311148421,0.0782266680188863,0.0658139981338648,0.0589174077565176,0.0523523580504402,0.0490391279039765,0.0471985724203382,0.0450591155063665,0.0461748510934417,0.0454249265001814,0.0454614574601368,0.0460496646503694,0.0451672560028222,0.0430988253820032,0.0438395138941817,0.0425404658320016,0.0426801926770366,0.0404779810304614,0.0405008951550786,0.0382260375492455
0.102662389090829,0.0782354642945441,0.0665866835895799,0.0592636046164529,0.0527828443447104,0.0493707315421575,0.0480189185208216,0.0454603997773634,0.0465842890414879,0.0457489454416159,0.0456443126810247,0.0467094302058708,0.0455621040249593,0.043239109047259,0.043873657127082,0.0428941952701662,0.0430454524356713,0.0409079983956294,0.0411094169099493,0.0385133546955041
0.10498672799055,0.0786719687613411,0.0668958379561707,0.0594168820873195,0.0529662001792403,0.0503248317043762,0.0482385236844959,0.0455119052000891,0.0471684884473955,0.0460741506559683,0.0459127331472378,0.0469926646255317,0.0457007027855486,0.0432874467994682,0.0438964907210913,0.0429870518473998,0.0432004978707432,0.0410023442983973,0.0411994284537835,0.0385377425014437
0.105524045432595,0.0789790737021698,0.0683247233375126,0.0605401750255594,0.053924452052959,0.0510022901620354,0.0487139771084333,0.0458689665107884,0.0472263632658457,0.0473372882197568,0.0460387150502885,0.0474421282580192,0.0468211420932571,0.0434985064116904,0.0438988271812704,0.0441861517515644,0.0438160945780424,0.0421478833748031,0.0413265732987024,0.0387414422876602
0.108034715668701,0.0794523910796262,0.0683555976589135,0.0609958208991455,0.0544497643854752,0.0513431623035013,0.0489814091046643,0.0458906119985783,0.0474567499916905,0.0474989795287748,0.0463605613450676,0.0475064210789844,0.0468865293657763,0.043849151309906,0.0442287712240343,0.0442591729398377,0.043875569246978,0.0423935653053992,0.0416395561851484,0.0388464792091975
0.108711435571823,0.0799081795846697,0.0685649696697169,0.06109613972607,0.0547510276159108,0.0516959232294261,0.0491452512806755,0.0463976281660904,0.0483260661620892,0.0476928154958719,0.0463709857561438,0.0476676524139293,0.0470154348907241,0.0442184159923369,0.044311020891167,0.0443439400447599,0.0439640718690615,0.0424903101532074,0.0424717580817872,0.0393459341905014
0.109372480227073,0.0802319623716569,0.0690133101359739,0.0611737641735931,0.0549498794236973,0.0518387695139916,0.0505800182846538,0.0468424916975794,0.0484251316211075,0.0478702437549296,0.0463978358010555,0.0480393494875946,0.0475596857050966,0.0448050708747682,0.044595789130236,0.0443730279159758,0.0441164667287643,0.0426080254639987,0.0426348205727806,0.0395716087663855
0.109669433746014,0.0814135400511438,0.0691035700230471,0.0613041150831385,0.0553599161058239,0.0521340571263018,0.0511113646422854,0.0469239242549298,0.0487701360100603,0.0480452444165506,0.0465739092489924,0.0481249121231111,0.0479475000986695,0.0452621426235073,0.045326804063704,0.0444681103470467,0.0444523660384826,0.0426086963626721,0.0427462679038418,0.0395791098866576
0.110112147051618,0.0829683266610265,0.0692877083519024,0.061357873983489,0.0559377815211253,0.0523828791096123,0.0516168927837182,0.0470828358427376,0.049402647705121,0.0497521363366082,0.0466144413520073,0.0482966132368597,0.0479882789054331,0.0462664152535109,0.0455282217623632,0.0450558499425412,0.0445430281696472,0.0433511468650978,0.0430412970536582,0.0396305075907177
0.110357824521392,0.0831103262333187,0.0695324480527474,0.0621259353875728,0.0562918877957964,0.0523958356248422,0.0518675748641644,0.0480603852544176,0.0497850335743063,0.049756688323872,0.0469278757920589,0.0483771692942358,0.0483902928329082,0.0464925459849654,0.0455733735788043,0.0453281669233573,0.0447223471340315,0.0434118376070363,0.0435523210066356,0.0396879663591711
0.110893910602916,0.0831772791774151,0.0702238530999403,0.0625689021707304,0.0565998636904602,0.0526146873184886,0.0519979190262825,0.0481876063690874,0.0498648572322414,0.0505618877569948,0.0470920460102489,0.048521649557435,0.0485568090329169,0.0470628905043218,0.0456648498538948,0.0453815114837259,0.0452794830636541,0.0435041241906006,0.0436517213442362,0.0397517797072542
0.111220119247747,0.0842022464539405,0.0714996955589738,0.0629935179212297,0.0570829420487493,0.0539567408001468,0.0524213353078915,0.0490939463591449,0.0500807248830322,0.0507752099350159,0.0472963800375413,0.0487430819279428,0.0490513931801258,0.0473648793542809,0.0457086104116796,0.0455232390315248,0.0454930853660222,0.0436281286888481,0.0436750171261984,0.0399062256750845
0.111405487996446,0.085003669989029,0.0715853051557502,0.0636589482430416,0.0578090374299031,0.0542024926299053,0.0525011086412999,0.0493515491503304,0.050162159316204,0.0507986147180694,0.0476831372442997,0.0488740981382498,0.0491460572848339,0.0473815265011111,0.0457206888889866,0.045708735682512,0.045593655879709,0.0436928317053873,0.0437612633132501,0.0399385164350851
0.111519683401316,0.0852021420854204,0.0725217463761437,0.0639454538178191,0.0578496947543124,0.0542027101776611,0.0527608254455421,0.0497552514808125,0.0501690474029881,0.0509171113986931,0.0480440893266577,0.0489857952509641,0.0495351792744838,0.0476787014972882,0.0460824048651013,0.045758902633325,0.0460408586913172,0.0437248348184347,0.0439893029601248,0.0400160634129317
0.112873925030724,0.0856059538357323,0.0740162669254786,0.0648219933680729,0.0580948526351546,0.0546180905651314,0.0529174729022473,0.0498674790716076,0.050871330062071,0.0518730112362584,0.0483630134597795,0.0489882104841886,0.0497202065129026,0.0477439720309038,0.0464322145961239,0.0459760599155961,0.0469267457178104,0.0438022894630062,0.0446249259410702,0.0405470175736009
0.113145050121155,0.0861261655065566,0.0741543577572624,0.0649987693014455,0.0584072902730493,0.0549894371586131,0.0535969258588691,0.0502324650802843,0.0512261676427682,0.0519745139679452,0.0487842071791725,0.0491460685596206,0.0499019648567571,0.0479150915021488,0.0465158454330394,0.0460435319590189,0.0469803839701817,0.0438637490132734,0.0446709410521217,0.0406907898918294
0.113798389849596,0.0864445698460504,0.0746821734351213,0.0652802559648961,0.0585965926740164,0.0551763922136384,0.0535971081612634,0.0516246299044839,0.0512409401865861,0.0521525786614731,0.0489760071780367,0.0492360826427274,0.0499701402454566,0.0480622140661208,0.0467516687706199,0.0468916597021305,0.047329941103604,0.0439113155687931,0.0447118506143747,0.040910814778566
0.113943104081899,0.0864980062934643,0.0747251254139599,0.0654199605251196,0.0587652658491112,0.0552229716452849,0.0538648877355015,0.0517822792475873,0.0514145090471118,0.0521564650367307,0.049210530977528,0.049286957788274,0.050275931877822,0.0481613746578268,0.0471416600704436,0.0470035482659888,0.0476498131521989,0.0439452181057778,0.0452851556072535,0.0409395224135562
0.114728176948117,0.0868400136031347,0.0750803466686638,0.0654231909655101,0.0591506986624878,0.0552970425464286,0.0544018087336093,0.0518756779186702,0.0514684991956794,0.052395154403701,0.0500265929132018,0.0497063722605911,0.050515396407519,0.0482911157365495,0.0471601654235726,0.0473383354413931,0.0477812890644264,0.0449454319465905,0.0455782683835442,0.0409788521080498
0.114977236837484,0.0868409218727065,0.0760738643967564,0.066012830687223,0.0596078433064395,0.0553664589683583,0.0547389235211789,0.0521415065711637,0.0514852237469624,0.0525955392474101,0.0501637387189662,0.0498438112967926,0.0507415719059798,0.0483223369063163,0.0472202255528311,0.0474259138673737,0.0478497240694674,0.0456557932795396,0.0456081822747579,0.0412917397488887
0.115053223508568,0.0869834289740819,0.0767894542050321,0.0661070470283826,0.0602759545131472,0.0554890464739551,0.0550233048965016,0.0522639754342182,0.0516476555361724,0.052915527515408,0.0502681712197333,0.050409133701836,0.0508050252316761,0.0485367736430768,0.0473072872966444,0.0474885412766743,0.0480244562793895,0.0458629966656564,0.0456635192861507,0.0416735227408315
0.115146081404482,0.0880527141456259,0.0768871515142666,0.0662419517490847,0.0604676150578043,0.0558387423444541,0.055226852471221,0.0524247604478205,0.0516917998291822,0.0529252125753475,0.0504883721701954,0.0513359332847463,0.0508318636404074,0.048747153257989,0.0475535698701668,0.047619943145498,0.0487193266992011,0.0459071215476977,0.0457870203828143,0.0420288314932143
0.116040609102833,0.0881103453493308,0.0770531475687268,0.0662500461497168,0.0609805735684435,0.0571619544280086,0.0553550008731908,0.0525937456325139,0.0518124293609426,0.0531754770083836,0.0505669440835508,0.0516959530947421,0.0509468334130634,0.0489104923638386,0.0475808692006119,0.0478236450355939,0.0488131444643732,0.0459140786554474,0.0459615915645785,0.0421220495882902
0.116363528913624,0.0881533878505577,0.0773440905424166,0.066339979605222,0.0611637865779556,0.0574968996675329,0.0560036730218536,0.0527846890044729,0.0519623753144438,0.0538854016121751,0.0506730903156453,0.0518353735461309,0.0509879747035135,0.0489433218507552,0.0477463378336148,0.0483097026653853,0.0491280490224646,0.0460439157830505,0.0459776407289619,0.0424720283234661
0.117037197478519,0.0884919759068092,0.0781400863241683,0.0669969384978212,0.0617262435875675,0.0591649815613229,0.0560956689292489,0.0528904374125857,0.052027819697189,0.0540381238863165,0.0515908712908574,0.0518954889803358,0.0517734993195239,0.0491830517215435,0.0478003376165612,0.0483448182543712,0.0491991418875942,0.0462254514748429,0.0460254555888812,0.0427085554228158
0.117098193558719,0.0885855665959292,0.0787033835504984,0.0675699803273859,0.0618162311474556,0.0594803044456068,0.0563408378627576,0.0531100519366251,0.052032768896376,0.0540600408574463,0.0516203642613406,0.0522043875951672,0.0518773444128277,0.0493649290702872,0.0479293285880218,0.048365059958779,0.0493112984382358,0.0463182420554302,0.0460662391939524,0.0427455062613658
0.117267529592363,0.0885880896479997,0.07911654144519,0.0681929608065859,0.0619828202149521,0.0604782927627715,0.0564081796077673,0.0532754348883265,0.052078137893817,0.0544534247325744,0.0516959732675798,0.0524557382532548,0.051952004789561,0.0496833639935648,0.047942929702234,0.048368615127415,0.0493175632130934,0.0464986503554031,0.0460959995784976,0.042802662790713
0.117355589075068,0.0886715913063625,0.0794209323520459,0.0682463101489661,0.0627044181202827,0.0606369202924807,0.0568584271857281,0.0536454137393232,0.0521578356890807,0.0545946048794819,0.0517744133501062,0.0526582522237269,0.0519587106721687,0.0497781920551752,0.0482342825228084,0.0483900094260357,0.0493561175183273,0.0465638015737848,0.0461086146963663,0.0428595437528552
0.118906449008877,0.0887180832076067,0.0797564452234706,0.068395246298622,0.062815103225508,0.0607175195245338,0.0569459047555946,0.0536532917674652,0.0521682327781934,0.054868771032781,0.0519614113874618,0.0528883779539699,0.0520103340336397,0.0500548246098528,0.0482440107718822,0.0485258610511374,0.0494480157296565,0.0465974045491691,0.0461426116974812,0.0430951615296022
0.118963748749535,0.089907827324028,0.0809787829647923,0.0686819073694829,0.063270885634666,0.0607687540570983,0.0570662935794098,0.0539163330824056,0.0523230271756433,0.0549545493760948,0.0520968953498941,0.0531473273841682,0.0521202344880818,0.0500559565790972,0.0482855700632066,0.048606472667424,0.0494729473528675,0.0467006067305082,0.0465855084357457,0.0435200447793711
0.119401335011729,0.0900196418390992,0.0820699980280723,0.0690120033659065,0.063338687792529,0.0612132684351328,0.0572711277166198,0.0539218753743734,0.0525299378719958,0.0550929338563989,0.0524187919198537,0.0532618083828847,0.0525198135483911,0.0503194939050441,0.0483877084025054,0.0488404032908597,0.0495467713553131,0.0469449948437346,0.0469326833464748,0.0437102212753768
0.119589264599558,0.0901817253759327,0.0825116321618103,0.0691215186488201,0.0633542973072881,0.0612468586684067,0.058096955179018,0.0541576012540412,0.052551726169215,0.0551229798056429,0.052481844138853,0.0534899911461404,0.0527622603379186,0.0503721388793161,0.0485088738052051,0.0489636562538234,0.0496307317827769,0.0469848344920867,0.0469760951622497,0.04390111319936
0.119947390206113,0.090251973068946,0.0825126138816182,0.0697228730144434,0.0635563239062948,0.0613239169019572,0.0582521820912323,0.0542931246248105,0.0526009349765216,0.0552073353855164,0.0529685349059891,0.053862494737659,0.0528308969601719,0.0503987030605904,0.0489427053229256,0.0491064143975859,0.049920642887888,0.0470696669358042,0.0471709073386089,0.044023248010701
0.12028793631852,0.0912105225590849,0.0825699486028491,0.0701045527064173,0.0636420010033014,0.0615618119834283,0.058259414711164,0.054375747602609,0.0527705480893015,0.0552478971583104,0.0531786702957707,0.0541719601616538,0.0528404955560966,0.0508212259819436,0.0492715745628569,0.0492794331280859,0.0499989968615254,0.047164782851512,0.0472414088588658,0.0440245110498741
0.120658456724415,0.0912280995988405,0.082660471439239,0.0708058346561036,0.0639743607127828,0.0615805053905278,0.0582981016927251,0.05448308039319,0.0528768800834199,0.0554167918754769,0.0533078144106656,0.0541851837168865,0.0528951510255254,0.0511459033882748,0.0493704102719869,0.0493440589222076,0.0502816904606332,0.047485660577381,0.0473807926959531,0.0441089577078716
0.120683920632983,0.0916045445701148,0.0829743041281092,0.0708561136894468,0.0641738952818887,0.0615847868597775,0.0597525614891401,0.0544968741586103,0.0530161491567881,0.0556241725662324,0.0536404013052416,0.0552256305004257,0.0530885904095891,0.0515233253747238,0.0499125464535006,0.0496446440804072,0.0503150088618931,0.047592562245733,0.0474728181878531,0.0441926378911747
0.120697779571027,0.0918613486473649,0.0830721168062073,0.0710226005403533,0.064330979125984,0.0618919751475803,0.0603581796934354,0.0545023841333185,0.0532212823844776,0.05609828998947,0.0536523326883432,0.0555691172819293,0.0533443506964524,0.0515693743988139,0.0500657199720329,0.0496855353448125,0.0503279006308563,0.048129152732739,0.0475722093981107,0.0442375373603616
0.121383695644999,0.0920608577905413,0.0832386128658533,0.0711302484678236,0.0643969066698881,0.0619341118441763,0.0605572486697327,0.0546479918902404,0.0535238670689196,0.0562280205703415,0.0543279042452276,0.0556659539894088,0.053419009001273,0.0516144246323898,0.0501442657371593,0.0498270060529055,0.0507750245120158,0.0481622951407512,0.0476970881185588,0.0445604875805168
0.122292355471958,0.092146345533415,0.0832535802169639,0.0717348553237472,0.0647800760364286,0.0624156357118449,0.0613897661044199,0.0547823460933497,0.0536940533581701,0.0562814168471076,0.0544210792719002,0.0558984420762439,0.0537075539753477,0.0516313930711631,0.0502774544715773,0.0498596823565092,0.050790643921365,0.0482524718794594,0.0477996095110705,0.0447879202982596
0.122322322061789,0.0922753513933914,0.0832590942944263,0.0718042723944433,0.0650418916413819,0.0631056231494936,0.0616322652085175,0.0549609805759971,0.0537723732748313,0.0563595545506684,0.0545232970215224,0.0559384901506217,0.0538388791665119,0.0516636523454927,0.0504383243065223,0.0498640766306208,0.050824596057176,0.0483111924694065,0.0480265797932964,0.0450084721826194
0.122357136663895,0.0928966080695835,0.0833176135453285,0.0719689944908622,0.0651103038354475,0.0631483702709846,0.0617348564251464,0.0550216388218241,0.0540016885769458,0.0564693955335501,0.0546659011638655,0.0561447849253498,0.0540927894305532,0.0519236678433999,0.0504608650282833,0.0499057324376446,0.0508736253832602,0.048496363361726,0.0483999945916608,0.0450217259508542
0.122921600283092,0.0930437518177201,0.0836401559970381,0.0721918224032783,0.0653599746185067,0.0631609309183772,0.0618023901225706,0.0555519108174907,0.0540524232900795,0.0567241736143898,0.0548358187846006,0.0561737125115628,0.0541119706578895,0.0519440683632337,0.0504976062854085,0.0501538675804033,0.0511070283287682,0.0485207137356399,0.048402753651046,0.045079452724891
0.123629740710555,0.0932874533726637,0.0836595807733981,0.0723409177458263,0.0654346243428829,0.0632124462463439,0.0618049443645175,0.0558533981237018,0.0544426372689538,0.0568862666211154,0.0550695801704553,0.0562560616638453,0.0541507384386735,0.0520658513641789,0.0507490781012586,0.0507772121451994,0.0511350331885256,0.0486321140072749,0.048409525512403,0.0451940286297855
0.123647077917028,0.093723144982445,0.0839387875907625,0.0725299649733481,0.0654970542504097,0.0634616745996171,0.0619110348521548,0.055934917620423,0.0545989304465469,0.0569893298433926,0.0554220825935371,0.056284778320748,0.0541693717091776,0.0522255828527448,0.0507509228009703,0.051185241103481,0.0511582727193687,0.0486353667268429,0.0486546351185558,0.0452322632957277
0.123859097339228,0.0939944898688447,0.0839956214958317,0.072694538186406,0.0655325034191673,0.0635998580774082,0.0619126118460602,0.0559372323429763,0.0546631221319018,0.0571166888391592,0.0555699960997543,0.0563645904086044,0.0541754709428124,0.0523184387720034,0.0507896713521827,0.0514176857080931,0.0514145445589984,0.048824977108857,0.0488150977743554,0.0453855326582052
0.124268662004365,0.0946153706241455,0.0840186589052302,0.0729206599592501,0.0659667149652351,0.0636814947973741,0.0624085139694089,0.0561337394778342,0.0547348005673388,0.0571607817231091,0.0557752486945314,0.0565838876237764,0.0542680103906746,0.0525633416534134,0.0508181264713257,0.0516164446506554,0.0514369627836398,0.0488692827051004,0.0489153102298338,0.0454214807706532
0.124350030075294,0.0946514993891568,0.0841506085604325,0.0730875661477834,0.0662587254993798,0.0636869878765873,0.0626432819384058,0.0562973632637343,0.0548594550672799,0.0576346895534825,0.0560384576375408,0.0568165384958965,0.0542753306397381,0.0527152610519771,0.050844157400439,0.0517566639877563,0.0514573256766095,0.0489495274709292,0.0490173547403976,0.0459411234494517
0.124512005639869,0.0948755030624149,0.0847435494327489,0.0734630629105731,0.0663869595389227,0.0638650437767422,0.0629929480729101,0.0564023968684809,0.0553440617334135,0.0576537424214878,0.0560411018566738,0.056854702830774,0.0543490437774714,0.0527400453331639,0.0512556340281983,0.0517731734456485,0.0514615561892707,0.0489937833831126,0.0492016156391054,0.0461358583289412
0.124537726883236,0.0948853233928094,0.084801463895404,0.073728692309181,0.0666534092910322,0.0643119855814637,0.0630956826132981,0.0566261197673658,0.0553734515199813,0.0580158380146688,0.056081223530767,0.0569838994905444,0.0545498733983406,0.0528631914930092,0.0513828487955685,0.0518387235481834,0.0516333150852347,0.0490509988955155,0.0492533344663584,0.0461418724178966
0.125022799649709,0.0952074916103918,0.0853158263671649,0.0739871113139979,0.0671628816168885,0.0644349011710183,0.0632757581235393,0.0566680222033405,0.0554354843358274,0.0582260100760621,0.0568266051203602,0.056988813660095,0.054551359101294,0.052946161478552,0.0515074483460098,0.0521346992866229,0.0516672281807939,0.0490549416086936,0.0493570424891179,0.0461750748530484
0.125154114827902,0.0952801628476368,0.0854086811227026,0.0740974595139117,0.0671942456862172,0.0649066449735217,0.06328766002694,0.0566847542667079,0.0561717021311685,0.058382841244978,0.0568690594478568,0.0571218846606662,0.0545522772683479,0.0529622792771585,0.0515779023178991,0.0521592613357203,0.0517530732818002,0.0491150104241417,0.0493640780651064,0.0462249111993175
0.125221595924315,0.0953348380534563,0.0855312361818278,0.0741592112715186,0.0678101041906443,0.0649631218445792,0.0635027348776342,0.0567355264016381,0.0561847323927397,0.058795229516233,0.0569125058720652,0.0575312246084372,0.0546545437616079,0.0530521475134836,0.051633859826953,0.0522632693244859,0.0520687687148597,0.0491272361965973,0.0493980962964583,0.0462821186408259
0.125222978781413,0.0954871957633553,0.0859478218193278,0.0744738680175548,0.0678707628757833,0.0650525841780426,0.0636101334476869,0.056779968681847,0.0565476157638786,0.0589084421010912,0.056923175370147,0.0576170664452577,0.0548088708569319,0.05306805484786,0.0516432340184858,0.0523800506418054,0.0521025897760702,0.0492724665525395,0.0494208596933381,0.0463197548592055
0.125302749498406,0.0955859060235405,0.0862817923181382,0.0745324708814991,0.0681770719658231,0.0652767613396838,0.0639963328966185,0.0567976168567227,0.0566430660134988,0.0589219459280102,0.0569870728305732,0.0576471780887412,0.054816627278109,0.0530684930515006,0.0516443746547406,0.0523816329352192,0.0523809254468231,0.0493491800681333,0.0495172946196269,0.0466031585880695
0.125733550125277,0.0957847868958093,0.0863276096065845,0.0746478244512857,0.0685930404312339,0.0654555244316098,0.0642564825836301,0.0569001871305844,0.0568221609835392,0.0591211921234999,0.057399989236061,0.0576585203328616,0.0549342760841052,0.0531435306895666,0.0517126464289574,0.0526472322954261,0.0524315961450019,0.0493528382295288,0.0496091931116184,0.0466158566972946
0.125744885015124,0.0959140153404672,0.0867693580953874,0.0746552894374265,0.0685972819399023,0.0658536966845114,0.0644668981175551,0.056929309037069,0.0568332868695507,0.0591683202604029,0.0574047640431006,0.0577075467635118,0.055834021065637,0.0532605860095575,0.0518939288633047,0.0527821058458899,0.0524427407662824,0.0497047458787792,0.0496392874548695,0.0468081445490459
