"sampleSize.1000","sampleSize.2000","sampleSize.3000","sampleSize.4000","sampleSize.5000","sampleSize.6000","sampleSize.7000","sampleSize.8000","sampleSize.9000","sampleSize.10000","sampleSize.11000"
4.96737971771283,4.82509446739942,4.92359839962352,4.73071789152525,3.97514466373215,5.09544272333535,4.55919031621589,4.49475564262703,4.79043194423876,5.46096511122115,5.25318011639408
4.97557892951956,4.8425418166378,4.93188647005512,4.73628068876771,3.97730615979743,5.12232444963304,4.55980792306396,4.5056267417822,4.79964887512301,5.48796929750308,5.25865390278203
5.01416894111141,4.84549907303446,4.94081357116881,4.7550143226907,3.9791789309977,5.1310783098402,4.5608170749455,4.52748064915975,4.81058677994044,5.49524976435562,5.28826551372842
5.04395576859132,4.87541856298232,5.00787021920232,4.76172005691983,3.98469056133722,5.17929488807585,4.57636707123947,4.5280749942983,4.82787725647966,5.53022572336458,5.3043063834121
5.05431607786262,4.87956583205273,5.02685182503717,4.77356492332589,3.9920541997028,5.1813532928975,4.61209912198418,4.54898978234812,4.84844111977857,5.5374595290054,5.33138050940937
5.0548523991704,4.87977061065849,5.02917816574434,4.78092832904956,4.02277377818928,5.18531231908109,4.67139099709133,4.5678748792495,4.85580052936551,5.54781905642852,5.33520374506421
5.07086713625936,4.88709173164684,5.043430513367,4.80028406007962,4.04886275644275,5.21371418566567,4.76514661861125,4.60724455813874,4.90381291726245,5.59494761698485,5.35405204392515
5.08683448730428,4.88888088518443,5.06629760189864,4.8060304154582,4.07032960179236,5.22136125305423,4.79563921854587,4.61334073134764,4.90669789841831,5.62597054232901,5.35735484247208
5.09276624083816,4.8915119068317,5.07482005586489,4.80896029006067,4.0990885688864,5.23973447908628,4.79616255816337,4.6398656748869,4.90917239663289,5.63614798187929,5.40061871662321
5.1038464031443,4.89938007387702,5.08365190114883,4.81856187422025,4.11738709879272,5.25185687041506,4.80702090304927,4.69778431076404,4.9350077729539,5.65795254846038,5.4586962874666
5.14639234916561,4.90006473513709,5.10058027652273,4.82593398729557,4.14047497312814,5.26034809245926,4.84692377329092,4.69804009336099,4.97102781181505,5.6735423045076,5.51799975084744
5.14728748413078,4.90079576265394,5.10829478514778,4.84571396278168,4.1515766034604,5.27556150150318,4.88686976120252,4.707521520575,4.97647636395813,5.67521118293849,5.53240294785795
5.15308078476536,4.90618409830459,5.11186452537435,4.85545921068425,4.16867620685854,5.28414032199277,4.88719516635303,4.71248927178622,4.98216746044483,5.69062318972717,5.53509926353751
5.17278964575896,4.95234124561729,5.14421734297347,4.88484462356734,4.17374608248546,5.29203131447521,4.90517492107896,4.74804612996715,4.99451283905498,5.74393694116273,5.60081911428899
5.2094800241576,4.99779421366224,5.14606388225286,4.89928168404211,4.18862714704124,5.32424273929043,4.91022772213437,4.76353458919445,4.99504393179736,5.77559267092862,5.61715767545622
5.21784499262952,5.03765153145789,5.15093156893373,4.93990091633952,4.19891143550563,5.33262522110792,4.91802287692276,4.80727966043271,5.05478544700743,5.80200994943079,5.62033135801602
5.22762785790426,5.04416703971137,5.16732433427048,4.94728129849689,4.20741073849573,5.33345025771678,4.91984846364779,4.81176092164787,5.05898434398282,5.82972358515204,5.6249957052242
5.23587494964176,5.07517279224411,5.18540532505342,4.95018937769173,4.236165900936,5.36947697841688,4.93319415587009,4.83704125014303,5.1022343479201,5.86221034945146,5.63608771699805
5.23757023072522,5.08075443025434,5.18597495647268,4.95832594478246,4.32295328262311,5.37697801471065,4.93875358900338,4.86679823514359,5.11791386213103,5.88639268798665,5.64744066035074
5.24236995418911,5.08829949719541,5.18760867266358,4.97812235842698,4.32655673447332,5.38406117217967,4.98825679417746,4.93123775906091,5.1200418403095,5.92303259067831,5.65594082493681
5.2597566665188,5.09352501749813,5.19039783349524,4.99350927514032,4.3415444247854,5.38545667808473,4.99911357745975,4.94604186292157,5.14364286965409,5.93078993699109,5.67835466155823
5.26201507784664,5.09399984219888,5.19966262814956,5.00337231926434,4.35225468829922,5.40943061811001,5.00956080859844,4.95417540406683,5.23230711692804,5.95676113974015,5.7296785880668
5.26327099920223,5.10209067978633,5.21299012515234,5.01356020157817,4.36097684710439,5.44895169366446,5.01285094568851,4.96946616822029,5.23992843682128,5.95926711156409,5.7757970208314
5.2883245912907,5.10718825473993,5.22578547999922,5.02693851130901,4.36315682470759,5.47120949333793,5.02407905519065,5.02940490075538,5.24531083371328,5.99915584146511,5.78072551151489
5.33527237414753,5.11238529664946,5.30079173738987,5.07313427884232,4.3715968797525,5.48116869630532,5.03688406344657,5.06233515459321,5.24664866938883,6.00266949617267,5.78682053153063
5.34861453456533,5.12697697287882,5.33140817136388,5.17594466289736,4.39698747854659,5.48478126304429,5.04686392378284,5.06655857189097,5.25192171276757,6.01910104839571,5.85747497027303
5.35212465527455,5.13121959469886,5.34627125359036,5.19488650104829,4.41148410404764,5.48958643495184,5.0539913014145,5.07105031320492,5.29986678546341,6.02525883679387,5.86810522370716
5.36079913111827,5.13256562578845,5.36840322389692,5.20052550271373,4.41847285172373,5.53837301354605,5.0547384766662,5.07777028035707,5.3054732432596,6.06291183390298,5.87600239184701
5.37136772571555,5.14577697714447,5.39516400322386,5.21213394533847,4.45451598874415,5.54513421385995,5.06198066937178,5.08057160921872,5.31631025198516,6.08884764748021,5.92063916592141
5.39511137432796,5.148756972026,5.40434441196783,5.24295175350928,4.4696342089685,5.56767670979763,5.12473488237388,5.10112314339331,5.349510285861,6.10494643692617,5.92828426756646
5.41861470695612,5.16164881329349,5.4472861230662,5.26576352666526,4.4714517717437,5.56835146817374,5.14362936949745,5.10191503511411,5.35194463992295,6.11890821544016,5.9539957155339
5.42145394718092,5.16373449934681,5.45525096571462,5.27236798535614,4.47849065797244,5.62312713039128,5.15992158177866,5.11756604171495,5.39239077659578,6.12077625872157,5.95502585906692
5.43048800878772,5.16456074614666,5.45745070129345,5.28053289202186,4.49210444122854,5.63630103849226,5.17124776419145,5.14586242458866,5.40562246557393,6.12551479938587,5.95753825710318
5.44128180798147,5.18088804133469,5.46222241929739,5.30085483092674,4.50491585420074,5.67060586516517,5.18155959074871,5.14621894324517,5.42017896302944,6.12832507151389,5.9984636901779
5.44448164812976,5.19551856455404,5.46834141878424,5.35029454372106,4.50599362898882,5.67737036317651,5.18261594103468,5.20464026402561,5.4247395698007,6.14956906832491,6.00476592012988
5.44474895762335,5.1997233796256,5.50388830342833,5.35071299561683,4.51070244192917,5.69327899468201,5.18727176928921,5.21524647020787,5.42783424543797,6.16310840900591,6.06985310006323
5.48609912153961,5.21756328237421,5.51211997115637,5.35216932589091,4.5887387073979,5.71189732183159,5.22473867158335,5.23451424779526,5.43224958009797,6.17795035855804,6.10485399333379
5.49100736561057,5.23213781496449,5.54840722608883,5.35821852454891,4.59015377897568,5.72856278900422,5.22614723554907,5.25002941768125,5.43729513780923,6.23060013074941,6.10604175220888
5.50120782353802,5.24060080497398,5.55018262051918,5.36873757660345,4.59367291336772,5.7504370860089,5.23621524863174,5.26353367159737,5.45503819772276,6.24132904854548,6.11296174323201
5.50445377001112,5.25956890643109,5.56620596792375,5.39145626714629,4.59762272334126,5.77981864789342,5.23749445091977,5.26620836425358,5.45585787139534,6.27298659556927,6.1205282218865
5.54924909760646,5.27260706901427,5.58007036522398,5.42959875207589,4.60451786259376,5.7923620500055,5.23917487335111,5.28557066702701,5.48125881630328,6.28135817300884,6.12214479751213
5.54943559074805,5.27777448344746,5.60204358760403,5.43774133557123,4.60893206426757,5.82235930034134,5.25787780258644,5.32597792566849,5.52487118193366,6.31400679260256,6.1248505048301
5.56349341312955,5.30281703778691,5.620915448671,5.44103920715655,4.62665028490729,5.83857214509043,5.26423502340837,5.46911695642793,5.5258697988663,6.31756776020344,6.13887628888738
5.56533360839903,5.32728117780054,5.62768336649365,5.44641618855848,4.62887098775033,5.8469152306807,5.27165260127687,5.4902471174419,5.54044790792464,6.3370262514317,6.16966706284037
5.57717942996258,5.32849080566971,5.63933056210311,5.5014493107955,4.64986818028373,5.85303153717341,5.29831350836475,5.49136235117899,5.5467405985299,6.34686788965584,6.18522561337814
5.58567747054784,5.33047321069214,5.65020862053699,5.53359258692678,4.65610223056247,5.86617283012554,5.31722077883406,5.50333596044149,5.55388959059191,6.3608093935124,6.18738961506496
5.60201776283389,5.33391774294289,5.66466372964132,5.55037589751145,4.67197420704643,5.87436484659519,5.3268752227635,5.50437866191173,5.598518057123,6.39367729450606,6.20854561491003
5.63601304082433,5.33750100327509,5.68734333129784,5.57758351698152,4.67613290171591,5.88394241317671,5.32846523814423,5.53843707206199,5.61947407523374,6.40611730849023,6.21920183282398
5.64632604074266,5.34702376843509,5.70011785023268,5.58477558648034,4.68919020088447,5.91312131950204,5.34069962580999,5.58432063990888,5.62468109560826,6.4120005559829,6.22295715344963
5.6511535277061,5.35401724586994,5.70271173009378,5.58983834388516,4.68946505847555,5.92312324262227,5.36039991918799,5.58576409903102,5.64306864933808,6.42543771646315,6.24314426473944
5.65956541025464,5.37429641949933,5.71315838130821,5.63943664664352,4.7065406910301,5.92606687724347,5.40093938296477,5.59426999652651,5.65950502325482,6.43138733999045,6.25335709094205
5.66130857759011,5.37684001881565,5.75345431312332,5.65547828643316,4.70868170245631,5.93699283781822,5.41931668825701,5.61561820203266,5.6705013875621,6.43461142339537,6.25575117273954
5.69972243300122,5.39355225012865,5.75359634092187,5.67612100156633,4.71205488468022,5.94659508044982,5.43843524971532,5.63566009698772,5.70356841997415,6.44479375324411,6.29526491251827
5.71046894640867,5.41654344269994,5.79302949069386,5.70141458055865,4.76900925910681,5.9536287792232,5.46691534793301,5.64180082418347,5.72183157500086,6.44989710775405,6.30788267257497
5.72529158126208,5.42168257656701,5.81585010180956,5.70444517436468,4.77008961693655,5.96577950983822,5.47215690289423,5.64597480402043,5.74758460609657,6.45457622351695,6.32710700335624
5.74158584139344,5.43840507266532,5.84844472976155,5.70772603181839,4.77594129426104,5.97229770899346,5.4889822366251,5.67645488040477,5.74888804542303,6.46412166118068,6.33055486585323
5.75828596211737,5.45631248876602,5.85104320287727,5.71376732476693,4.80555155249468,5.97828589354207,5.49041313826804,5.69709996452527,5.7699031633975,6.47774162607777,6.33331618645404
5.76566211637473,5.46031684121774,5.86605487023761,5.73446287641129,4.81692666742795,6.00060691030635,5.49812226116982,5.70209807083575,5.7716108763988,6.49763566668169,6.34131369335514
5.78135153759648,5.47844840898702,5.87218711668731,5.77413236988568,4.82779773214003,6.04406974427931,5.49933485883806,5.70764283406988,5.78713347988039,6.50534918744107,6.35081533831127
5.78171994475828,5.47928486504719,5.87704517395043,5.77660153592969,4.86911433776308,6.05981729784203,5.54673184999369,5.7543640213221,5.80779819669384,6.5123889729468,6.36469029502375
5.78867391096086,5.48716446208193,5.87714690334106,5.77679651602174,4.87058576027536,6.06843776403676,5.54892203231047,5.75744982086986,5.81175676652602,6.51817407928517,6.37768805237581
5.79178746684441,5.49657247197361,5.89939374182699,5.79239247667527,4.88496741154426,6.0852402672971,5.56362148155659,5.7761622142629,5.8245834532927,6.52522567492974,6.41369053933086
5.79315665683075,5.50771067265999,5.90578410180434,5.79251271887708,4.8886859136295,6.08807260648404,5.57185725533682,5.78188806831712,5.82901100265921,6.58972718532271,6.46702580754276
5.84193825369209,5.51374614701424,5.9063479221405,5.80701295318222,4.90537370634914,6.09706711642558,5.60605100846841,5.81018547386825,5.8476561189155,6.5988429756841,6.47152907240162
5.85188832076027,5.54115341464119,5.90758125093746,5.82727765750729,4.90596852957728,6.11340279309979,5.6266842211305,5.81754805849582,5.85473062554424,6.62912943756627,6.47476997641986
5.86348027062901,5.54465473477263,5.9358396006613,5.84667363701238,4.9126956225226,6.11502853707777,5.6741101871779,5.87107296725253,5.87600537098532,6.65715362799475,6.47876182685321
5.87028313365589,5.5447262518359,5.93672520694102,5.84760681121575,4.94532317487725,6.12468871714134,5.67475921025073,5.88207807206835,5.87959202638509,6.66376328087195,6.49611670664153
5.89477904879652,5.57518731205399,5.94071546243012,5.86454268285454,4.96015460321642,6.12866160129591,5.67608034889581,5.88306560547766,5.89603308810514,6.67463601460304,6.49787603109995
5.9075244038213,5.59490660469141,5.94270204630139,5.87924883754266,4.97390781532495,6.133622567325,5.68851362003828,5.8987734062947,5.91007385697362,6.68462061423348,6.50651956744568
5.92250433764058,5.61411110915451,5.95144241730007,5.88000030875219,4.98537097592425,6.14816153153842,5.72314974018944,5.89929973036715,5.91337949506993,6.6919096421095,6.5077241140495
5.92352056496529,5.63861307210612,5.96666345587238,5.89161618076568,4.98566591298312,6.15100402557817,5.72952019335217,5.90368112283642,5.9272990239285,6.69421228990619,6.52123784049304
5.92471239832624,5.72374552530226,5.97323935478273,5.89481332486745,5.01235792073203,6.15417040946607,5.74314032169404,5.91107742512016,5.94119347522418,6.70999658790821,6.53281742063573
5.94567523957467,5.75510351437004,5.98140101818564,5.92695281539708,5.01804507339572,6.15519958784973,5.74438730950413,5.9150464115106,5.9414306924761,6.7147994103297,6.54441651856722
5.95468479761503,5.76622623931166,5.99063802805085,5.93637421016195,5.01948481582271,6.16744677777125,5.74627281974914,5.9255228405396,5.97423193233135,6.7191469624153,6.56159875771994
5.95792815296123,5.78022418179747,6.00765967120039,5.95057708603705,5.03080751750975,6.17022828648573,5.76080029491513,5.93643321449652,6.00812140661194,6.75253483290316,6.58606806715999
5.97382682229478,5.81194966401985,6.0077278226919,5.9795778649056,5.03156697904802,6.17367948457066,5.76993179547987,5.93916561061785,6.0156182794289,6.75409218618606,6.59164936939698
5.9832103882243,5.82866588964782,6.01026879282804,6.00016380887731,5.04073547630154,6.17722787075008,5.78032545312666,5.96430992988916,6.0244023924961,6.78588761925746,6.59251361812511
5.98776122593553,5.83174261688128,6.06900370616813,6.00530697906986,5.04380699657113,6.19994291560374,5.80461169345987,5.99412445405223,6.02793251912292,6.79045545362058,6.61585986943356
6.01238250554206,5.85492792332599,6.09467519863005,6.00740949073523,5.07266322990054,6.2175874933303,5.82317916576213,5.99824687963685,6.02892349043891,6.79441649874954,6.618571359576
6.04204846377191,5.87788190863004,6.09618386037359,6.02649037452687,5.07939641508624,6.21836021860706,5.83689914191443,6.00618056745174,6.03464964183179,6.81060417277988,6.64113069418536
6.04934294448562,5.90012957672227,6.10853937807646,6.0274045867281,5.08820886429763,6.22376397132675,5.84658690026054,6.02980583354162,6.03590349863119,6.81463040097728,6.64233755015262
6.05363615808514,5.90096849094475,6.11666824447522,6.03252542089963,5.09633757854797,6.2246271518691,5.86784330840596,6.0299420232578,6.06593346883193,6.82670553701296,6.64721288757256
6.07775778826944,5.91770351895403,6.13434261915874,6.04069031623351,5.09897834490562,6.26192209407395,5.92974066932653,6.05428649347777,6.08011909506087,6.83739602318443,6.66469915112499
6.08031753207133,5.93597111844411,6.1553029039182,6.06338620629622,5.11239638223429,6.28013531302381,5.93962861757844,6.07582264078059,6.08666191600971,6.84884401328377,6.67516193597982
6.08527042135921,5.97825036189137,6.16963170799227,6.09003444028923,5.11518416062787,6.3144522226747,5.97210706693169,6.08471882734033,6.10041312477602,6.88773117218887,6.68528514422164
6.09370964052927,5.98738153013617,6.1753096397886,6.09204999402191,5.12662038300047,6.3213180078533,5.99013664937794,6.08941380080305,6.11276780618202,6.90184358630397,6.69348156559432
6.09470990425889,5.99689817015665,6.19415576335639,6.10672620859824,5.14469681706839,6.3531710974677,5.99179476625488,6.10395980170139,6.15799557445621,6.91298704444148,6.69912723509376
6.10691781809266,6.00813296257794,6.20163821386497,6.11816506355548,5.16726166608566,6.35387585583014,5.99207695416714,6.11566000337105,6.16209825514528,6.93639470748133,6.70438024793161
6.10918506013702,6.01866934399477,6.20487070541923,6.13762321615509,5.17074602981093,6.37992550204952,6.01013316034758,6.11898122220114,6.16686752569591,6.94084242105817,6.72696825681166
6.12311073203783,6.06090495203127,6.20756043153312,6.14125410525734,5.19087038663718,6.3821332630571,6.01659306512224,6.14521997751992,6.16880613017083,6.94098234887139,6.72721522216136
