"sampleSize.1000","sampleSize.2000","sampleSize.3000","sampleSize.4000","sampleSize.5000","sampleSize.6000","sampleSize.7000","sampleSize.8000","sampleSize.9000","sampleSize.10000","sampleSize.11000","sampleSize.12000","sampleSize.13000","sampleSize.14000","sampleSize.15000","sampleSize.16000","sampleSize.17000","sampleSize.18000","sampleSize.19000","sampleSize.20000"
-0.225002333677326,-0.174338370115816,-0.146951393406822,-0.128500297881653,-0.116662126921843,-0.113666622320168,-0.108406240165978,-0.106051550448022,-0.0910861678702562,-0.0958070076978649,-0.0947772205515486,-0.0830467072302748,-0.08489164561417,-0.0778780110132064,-0.0800765715713675,-0.0782136069966103,-0.076246289072128,-0.0784600705997062,-0.0765901712567089,-0.071388510436111
-0.22323551001892,-0.17347804436962,-0.146466762389131,-0.127953450571237,-0.115797184598241,-0.113584537393021,-0.107263868600979,-0.105876728665163,-0.089530141586996,-0.095252076605457,-0.0930498869551128,-0.0827094827497068,-0.0842396282044886,-0.0773387237661015,-0.078912409527889,-0.0773004911782135,-0.0751413651052944,-0.0776737284737406,-0.0763845819846088,-0.0713189769482933
-0.220887517392472,-0.171099275028727,-0.14584460403447,-0.127860330828357,-0.115585717151639,-0.113009599757035,-0.107053461624906,-0.104843361926936,-0.0889732497459048,-0.0945237678205058,-0.0926500687608274,-0.0816199263872053,-0.0830951417510629,-0.0768863478883305,-0.0783297979144546,-0.0764460314334364,-0.0736956567764718,-0.077159111611848,-0.0763177196916281,-0.0710202993517361
-0.220195426508535,-0.168972497589117,-0.145814226441101,-0.127755385235519,-0.114911912516795,-0.112915646320514,-0.105708310133089,-0.104237128350371,-0.0884695316590376,-0.0944170159824089,-0.0925169041942503,-0.0809255517604157,-0.0828534787499033,-0.0763668352612384,-0.0782178199021317,-0.0762928639087718,-0.0732794902478306,-0.0768608238200662,-0.0762942197722593,-0.0709678716374417
-0.21547695002952,-0.167507294043898,-0.145317023141487,-0.123403304286272,-0.114858965076813,-0.11268365564484,-0.104983721269043,-0.103486148743788,-0.0881261102306867,-0.0943653896374551,-0.0916289467610838,-0.0808914048666977,-0.0828021613247923,-0.0760780810529039,-0.0773886416344587,-0.0754361138403881,-0.0720278837334696,-0.0762869315736664,-0.0754763426720134,-0.070633295280336
-0.215316230350975,-0.167254315590837,-0.145247273500641,-0.123018621324437,-0.114754540388585,-0.112624110741264,-0.104956265771654,-0.102351552985617,-0.0875992285360473,-0.0941978266549186,-0.0914981718045901,-0.0807588270185543,-0.0825606566358771,-0.0756569103342619,-0.0773706916546389,-0.0740628207659416,-0.0717822257227437,-0.0758636831095056,-0.0742686412795008,-0.0700017696131218
-0.214977054649438,-0.166781467202111,-0.144949483674244,-0.122873198744581,-0.112993160770709,-0.112338348870648,-0.104721542249333,-0.101753351479333,-0.0868257984621463,-0.0941976253681774,-0.0912486522382177,-0.0807278890044473,-0.0823477208451669,-0.0753176130903755,-0.0769167483929722,-0.0734750952730303,-0.0715085651469496,-0.0757226024946298,-0.0742309346707369,-0.0699472637729274
-0.214667440196716,-0.166774970518552,-0.144310207245001,-0.122785785363233,-0.111757306839345,-0.112283805719652,-0.104598367526305,-0.101683312221451,-0.0866159802899179,-0.0941628115871901,-0.0912262070079043,-0.0806110198019215,-0.0808716749040359,-0.0748994699823679,-0.0760641232029965,-0.0729991850086162,-0.0704418638477094,-0.0750207099985997,-0.0742161469435433,-0.0699150673767297
-0.213087571317725,-0.165900175575899,-0.142723729895882,-0.121316586290575,-0.111512665041893,-0.111199039339026,-0.104109690532859,-0.101352653112025,-0.0859993951526437,-0.093802241271505,-0.0911454158049224,-0.0801763016105719,-0.0805353614853626,-0.0748916678414874,-0.0756019561904273,-0.0729526101466821,-0.0699623583533912,-0.0745303229655326,-0.0738607126971913,-0.0697033848237141
-0.21294345098529,-0.165732708102089,-0.14148800200182,-0.121009038136812,-0.11146363788179,-0.109332300644389,-0.104078027665516,-0.100514460620498,-0.0859647434092947,-0.0933335685043861,-0.0909186941516859,-0.0798226504787803,-0.0804715636999287,-0.0745491040125352,-0.0752741289189096,-0.072931746375491,-0.0699159526032164,-0.0744376905247576,-0.0736904717336004,-0.0694704343140735
-0.211137078464928,-0.165647296300301,-0.141461481682859,-0.120535784429378,-0.111302310582229,-0.109317263936416,-0.103726146693204,-0.10040587196633,-0.0852696416862118,-0.0928334697395152,-0.09033692262194,-0.0792346363374166,-0.0803853881174571,-0.0743981910165145,-0.0743764733433991,-0.072782133544129,-0.0696944483700312,-0.0742132899178333,-0.0735910825609431,-0.0683742759191401
-0.210477691139463,-0.165603826105624,-0.140269705508657,-0.120135587204742,-0.111217973375909,-0.109163006074514,-0.103670428993165,-0.0998933389493261,-0.0847493581613996,-0.0920202392609256,-0.0895887655652973,-0.0783754483837454,-0.0794860970107536,-0.0741120738436683,-0.0740948462327238,-0.0726550963362678,-0.0690079663499548,-0.0734231600288195,-0.0725298144972333,-0.0682189739664595
-0.207168258695434,-0.164917228881846,-0.139473487351375,-0.11965443118212,-0.110909376110081,-0.108969920900387,-0.103644200304962,-0.0998756847965814,-0.0839875631015198,-0.0916957625167245,-0.0876810863588315,-0.0783545700976004,-0.0794773427199617,-0.0740547929208037,-0.0740685358783278,-0.0723031346783429,-0.0688607544700479,-0.073064520972946,-0.072491259340427,-0.0681819305827154
-0.205411860923257,-0.164465427830407,-0.139439357600782,-0.118579702006266,-0.107454566092481,-0.108604506774922,-0.103101710751902,-0.099681106414614,-0.0835615357023215,-0.0914785807111917,-0.087650001837183,-0.0773453880778204,-0.0794768986263743,-0.0736907051435151,-0.0739196920643218,-0.0722843547894053,-0.0684055710109216,-0.0713518919602643,-0.0724665141815232,-0.0679833934099732
-0.204430568268291,-0.164089819381006,-0.135499643249336,-0.118186054888409,-0.106582154905156,-0.108524514366197,-0.102852697356321,-0.0994019651584677,-0.08338125471034,-0.0910375922980299,-0.0873019449180796,-0.0771594047579886,-0.0792489141121119,-0.0736438333111971,-0.0737598017596089,-0.0719826757435714,-0.0683084738027988,-0.0712149512170667,-0.0723780723150609,-0.0669675984112924
-0.204319059702082,-0.162263192660711,-0.135459072942812,-0.117022149935035,-0.106086740499738,-0.107773171364763,-0.102705184908295,-0.0990675085398943,-0.0833306772510128,-0.090618726184229,-0.0871706821594986,-0.0768088508428551,-0.0790156861870569,-0.073244863812348,-0.0736792621494476,-0.0719688547575403,-0.0682317762526298,-0.0709039890851296,-0.0712626658476274,-0.0664806257864825
-0.204097716665933,-0.15999873489417,-0.134752953159487,-0.116671841747525,-0.105673623291267,-0.106909981727554,-0.101850160755219,-0.0990238558869783,-0.0833274954291602,-0.0904083133703171,-0.0869756228228607,-0.0759841300839953,-0.0786744964694898,-0.0730624295915186,-0.0732161476628577,-0.0705792783584351,-0.0680599904109026,-0.0702908841790692,-0.0711596309275044,-0.066317858954683
-0.204045460848812,-0.159996337503161,-0.134674554356711,-0.116247059634028,-0.105578496230416,-0.106438932997892,-0.10121875566179,-0.0989008105800699,-0.083229787092478,-0.0889495081550894,-0.0867514515086666,-0.0752469879284496,-0.0786618409326606,-0.0729818352390636,-0.0724156859332269,-0.0701890085458131,-0.067836899092543,-0.0699810880444113,-0.0710221481377388,-0.0661105257379112
-0.202794367975253,-0.158602462923919,-0.133283292796799,-0.116049950764569,-0.105508076619642,-0.105581117350921,-0.100584193075431,-0.0969810970903753,-0.0831264819091545,-0.0885910832692693,-0.0866058696331745,-0.0750868499967117,-0.0783773176385321,-0.0725110108037591,-0.0723128243549735,-0.0701788135669955,-0.067812234747625,-0.0699137761976279,-0.0707125142744944,-0.0650256992688787
-0.200498765093703,-0.1585263874754,-0.133196578544077,-0.115956083930681,-0.105400911724203,-0.104517293308921,-0.100566079160228,-0.0969573359455863,-0.0830755084724173,-0.0880935415635105,-0.0865596030875616,-0.0747990850060289,-0.0773261786821235,-0.0722871178128122,-0.0721073310067595,-0.0700008775216723,-0.0674434861000596,-0.069788634431977,-0.070193965359328,-0.0649153879307546
-0.199076838541371,-0.158172667458532,-0.133043335133191,-0.115916196524823,-0.104817390741189,-0.103439161659821,-0.100067117635545,-0.096811028629029,-0.0822513633860581,-0.0871167823635667,-0.0863816684520561,-0.0746851501000149,-0.0766150645794681,-0.0717584810269846,-0.0715390075733359,-0.069881111528667,-0.0673542910421299,-0.0697230596239356,-0.0700773250498583,-0.0646135756766856
-0.196728013426614,-0.157632683115333,-0.132464219608395,-0.115711932536018,-0.104788301800779,-0.102888494758218,-0.098741681847327,-0.096308324186087,-0.0821422382231196,-0.0869000182380843,-0.0859455818432912,-0.0745204705736385,-0.0761757373121739,-0.071719364340461,-0.0708972783889033,-0.0693468562166486,-0.0673438176913902,-0.0695332658545425,-0.0694135792762922,-0.0642418962402831
-0.194783025168077,-0.157435143483452,-0.130342499543207,-0.115618602083524,-0.104031983528693,-0.102457088035816,-0.0973127949225189,-0.0960151507398222,-0.081973990155505,-0.0863583249235234,-0.0852319943987435,-0.0742936333287482,-0.0761440707539434,-0.0711996772131477,-0.0705505927605431,-0.069122775852032,-0.0665397643336146,-0.0694879456212779,-0.0692236272107914,-0.0642404421900781
-0.193370355908716,-0.155428174967181,-0.130252410486334,-0.115600666894584,-0.103445963986895,-0.102217159055856,-0.0968817655141389,-0.0958972783027017,-0.0813892580756818,-0.0860685366633266,-0.0838564648259024,-0.0737521217422647,-0.0754530164561309,-0.0710629072359244,-0.0701285437191305,-0.0688243996246563,-0.066038362381929,-0.0683866588583844,-0.0688862809866319,-0.0639933360627732
-0.190994597146456,-0.154567901697346,-0.130205177585453,-0.115001240013878,-0.10341383793204,-0.10207906059754,-0.0967481863035957,-0.094905141202779,-0.0813682884859917,-0.0853730360392297,-0.0829644365541797,-0.0730631346176397,-0.0749418665528654,-0.070892377089249,-0.069983890156383,-0.0681311990597697,-0.0660291237066611,-0.0673569868983669,-0.0688476076160019,-0.0638749203383636
-0.189513227426302,-0.153116387808134,-0.126342609041676,-0.114322464554074,-0.102375018605657,-0.101996327434205,-0.0960374257010246,-0.0943855118210177,-0.0811708171355934,-0.0852216382267116,-0.0823330999208172,-0.0728053906065304,-0.0744829197640073,-0.0708898291618831,-0.0699205091404019,-0.0680230177689755,-0.0654126916003928,-0.067152473631439,-0.0684985248721466,-0.0638662167390134
-0.188849991355931,-0.150819938434029,-0.126284527513704,-0.113925233974741,-0.101628641745489,-0.101978830056011,-0.0959890169508691,-0.0943189788836546,-0.0808162705006442,-0.0837051584328326,-0.080114927839997,-0.0727372151317319,-0.0744626233798798,-0.0708529643201312,-0.0695996132768269,-0.0679098000354081,-0.0648667070472438,-0.0671005027249094,-0.0683615102583662,-0.0635188883232396
-0.186394708142587,-0.150759701835864,-0.126208044469728,-0.113680805944335,-0.101626822695489,-0.101973140775069,-0.0959388828516463,-0.094239809457602,-0.0804878605270806,-0.0829669051600775,-0.0798582401780132,-0.0721638916478021,-0.0740739969533301,-0.0705947867626758,-0.0693066138667373,-0.0676555291517313,-0.0640716427479858,-0.0662491644581655,-0.0678677297053247,-0.0633576573768196
-0.186041069495184,-0.149266679152314,-0.12567489558976,-0.112583315161188,-0.100815863782721,-0.101877415866291,-0.0956505030575934,-0.0932554029679536,-0.0801100276875211,-0.0817106841833657,-0.0789097489383628,-0.0720954288622425,-0.0740255898682469,-0.0703594339460158,-0.0687169991904139,-0.0675437988689794,-0.0638814362408264,-0.0659858062689555,-0.0676091349593129,-0.0631008428062291
-0.185271771014454,-0.14840383436294,-0.125492587801853,-0.112300917026304,-0.100704745835138,-0.101667170873142,-0.0952905906476844,-0.092943597679091,-0.0795767866463805,-0.0811443947983636,-0.0786837072148732,-0.071336390932714,-0.073879135868789,-0.0702849247984547,-0.0685566005059095,-0.0669620650859377,-0.0636345537381159,-0.064991397096327,-0.067173784576301,-0.0628519460797164
-0.184228003649147,-0.147474971644997,-0.12239113568399,-0.112166089267489,-0.100515695478593,-0.101506440797043,-0.0950006635001602,-0.0929345426396395,-0.0792800426376839,-0.080455507270103,-0.0780556156311325,-0.0710595861647196,-0.0717790053072725,-0.0702263560202703,-0.0684665742491432,-0.0669121537316266,-0.0635841266221217,-0.0647651278050529,-0.0667520902140226,-0.0628354483289744
-0.184156886320154,-0.147242387052314,-0.12157188053353,-0.110381101593156,-0.100160694665318,-0.101306325475478,-0.0940506278537135,-0.0926079354303306,-0.0791975010457413,-0.0804442101991226,-0.0777319478102518,-0.0709753969110452,-0.071349269138408,-0.0701334680856604,-0.0682530668553301,-0.0668383718167774,-0.0631406757848699,-0.0647540420829894,-0.0664169157215283,-0.0620370816201415
-0.183163200375252,-0.146278847506029,-0.121301077372781,-0.109891190832288,-0.0995087903921152,-0.10060376049874,-0.0940341847279234,-0.0923246906366387,-0.077820473294734,-0.0799512998111839,-0.07754038760518,-0.0707282141387612,-0.0707544867486341,-0.0687070679211631,-0.0681781736480792,-0.0667719288673841,-0.062486194618162,-0.064072042147103,-0.0659340474419419,-0.0618708774580116
-0.182394468463408,-0.145693615402465,-0.120925897234217,-0.109710650543865,-0.0984298340229506,-0.100260584308523,-0.093820473100186,-0.0919626820710983,-0.0777730352216839,-0.0797884533288868,-0.0766297229213585,-0.0698549160343594,-0.0705874467124097,-0.068457083557515,-0.0681526451151657,-0.0660329634435928,-0.0624286454277972,-0.0639817758122848,-0.0659269149447038,-0.0616393061550498
